datetime,pm2.5,cal_sen_hora,cal_cos_hora,cal_sen_dia,cal_cos_dia,cal_sen_mes,cal_cos_mes,pm2.5_obs_6,DEWP_obs_6,TEMP_obs_6,PRES_obs_6,Iws_obs_6,Is_obs_6,Ir_obs_6,viento_NE_obs_6,viento_NW_obs_6,viento_SE_obs_6,pm2.5_obs_12,pm2.5_obs_18,pm2.5_obs_24,pm2.5_trend_6_12,pm2.5_roll_mean_6_obs_6,pm2.5_roll_std_6_obs_6,pm2.5_roll_mean_12_obs_6,pm2.5_roll_std_12_obs_6,pm2.5_roll_mean_24_obs_6,pm2.5_roll_std_24_obs_6,TEMP_trend_6_12,PRES_trend_6_12
2011-08-20 08:00:00,120.0,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,85.0,19.0,20.0,1013.0,45.15,0.0,0.0,0,0,1,54.0,48.0,75.0,31.0,65.0,13.038404810405963,55.833333333333336,13.985923659382435,60.666666666666664,13.732432783192994,-5.0,1.0
2011-08-20 09:00:00,124.0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,76.0,20.0,20.0,1013.0,46.94,0.0,0.0,0,0,1,50.0,54.0,77.0,26.0,69.33333333333333,11.254628677423527,57.666666666666664,15.119724223876341,61.5,14.040314625484537,-3.0,1.0
2011-08-20 10:00:00,106.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,81.0,19.0,19.0,1013.0,1.79,0.0,0.0,1,0,0,51.0,48.0,67.0,30.0,74.33333333333333,7.527726527091966,60.416666666666664,16.1665104647253,62.75,14.395802528333359,-3.0,1.0
2011-08-20 11:00:00,79.0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,82.0,19.0,19.0,1013.0,3.58,0.0,0.0,1,0,0,69.0,42.0,87.0,13.0,76.5,7.556454194926178,63.75,16.1477552619555,63.583333333333336,14.919834090074493,-2.0,1.0
2011-08-20 12:00:00,85.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,96.0,19.0,20.0,1013.0,5.37,0.0,0.0,1,0,0,67.0,34.0,81.0,29.0,81.33333333333333,9.330952077182909,68.91666666666667,15.67544886023069,64.95833333333333,16.318778637872104,-2.0,1.0
2011-08-20 13:00:00,92.0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,89.0,21.0,21.0,1013.0,0.89,0.0,0.0,0,0,0,68.0,48.0,59.0,21.0,84.83333333333333,6.968978882640121,72.33333333333333,15.16175411615681,66.16666666666667,16.99531052114471,0.0,1.0
2011-08-20 14:00:00,99.0,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,120.0,21.0,22.0,1013.0,1.78,0.0,0.0,0,0,0,85.0,54.0,48.0,35.0,90.66666666666667,15.97080670056099,77.83333333333333,19.310069597979112,68.04166666666667,20.19358306743597,2.0,0.0
2011-08-20 15:00:00,97.0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,124.0,21.0,24.0,1013.0,1.79,0.0,0.0,1,0,0,76.0,50.0,54.0,48.0,98.66666666666667,18.906788904165712,84.0,21.32433522357218,70.0,23.16106177636689,4.0,0.0
2011-08-20 16:00:00,74.0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,106.0,22.0,27.0,1013.0,0.89,0.0,0.0,0,0,0,81.0,51.0,48.0,25.0,102.83333333333333,16.880955739136443,88.58333333333333,19.411610084189668,71.625,24.282418939743323,8.0,0.0
2011-08-20 17:00:00,54.0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,79.0,21.0,28.0,1013.0,1.78,0.0,0.0,0,0,0,82.0,69.0,42.0,-3.0,102.33333333333333,17.648418248293066,89.41666666666667,18.69593214546647,71.29166666666667,24.116527197296858,9.0,0.0
2011-08-20 18:00:00,47.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,85.0,21.0,30.0,1012.0,1.79,0.0,0.0,0,0,1,96.0,67.0,34.0,-11.0,100.5,18.96048522585899,90.91666666666667,17.41189944906213,71.45833333333333,24.200214096549406,10.0,-1.0
2011-08-20 19:00:00,45.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,92.0,20.0,31.0,1012.0,3.58,0.0,0.0,0,0,1,89.0,68.0,48.0,3.0,101.0,18.633303518163842,92.91666666666667,15.848477605885364,72.83333333333333,24.398265559642326,10.0,-1.0
2011-08-20 20:00:00,44.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,99.0,20.0,32.0,1011.0,6.71,0.0,0.0,0,0,1,120.0,85.0,54.0,-21.0,97.5,16.15858904731527,94.08333333333333,15.727557362987676,74.95833333333333,24.362264417254412,10.0,-2.0
2011-08-20 21:00:00,54.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,97.0,21.0,31.0,1010.0,9.84,0.0,0.0,0,0,1,124.0,76.0,50.0,-27.0,93.0,9.818350166907729,95.83333333333333,14.664944802508234,76.75,24.33507041645661,7.0,-3.0
2011-08-20 22:00:00,45.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,74.0,20.0,31.0,1010.0,13.86,0.0,0.0,0,0,1,106.0,81.0,51.0,-32.0,87.66666666666667,10.033277962195791,95.25,15.427985198098114,77.83333333333333,23.56612651329379,4.0,-3.0
2011-08-20 23:00:00,57.0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,54.0,20.0,31.0,1010.0,16.99,0.0,0.0,0,0,1,79.0,82.0,69.0,-25.0,83.5,17.073371078964374,92.91666666666667,19.256443234943816,78.33333333333333,22.890413156881692,3.0,-3.0
2011-08-21 00:00:00,60.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,47.0,20.0,29.0,1010.0,21.01,0.0,0.0,0,0,1,85.0,96.0,67.0,-38.0,77.16666666666667,22.569152989571492,88.83333333333333,23.31146161063802,78.875,21.92935792791079,-1.0,-2.0
2011-08-21 01:00:00,61.0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,45.0,20.0,27.0,1011.0,24.14,0.0,0.0,0,0,1,92.0,89.0,68.0,-47.0,69.33333333333333,24.467665738003777,85.16666666666667,26.52214626353324,78.75,22.120716239681542,-4.0,-1.0
2011-08-21 02:00:00,73.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,44.0,20.0,25.0,1011.0,27.27,0.0,0.0,0,0,1,99.0,120.0,85.0,-55.0,60.166666666666664,21.21713144293272,78.83333333333333,26.522146263533244,78.33333333333333,22.69393074708769,-7.0,0.0
2011-08-21 03:00:00,90.0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,54.0,20.0,25.0,1011.0,31.29,0.0,0.0,0,0,1,97.0,124.0,76.0,-43.0,53.0,11.171392035015943,73.0,23.171298861071623,78.5,22.490577737277242,-6.0,1.0
2011-08-21 04:00:00,92.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,45.0,21.0,23.0,1012.0,0.89,0.0,0.0,0,0,0,74.0,106.0,81.0,-29.0,48.166666666666664,4.622409184254941,67.91666666666667,21.93153948637515,78.25,22.84018198358908,-8.0,2.0
2011-08-21 05:00:00,105.0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,57.0,20.0,22.0,1012.0,1.79,0.0,0.0,0,0,1,54.0,79.0,82.0,3.0,48.666666666666664,5.46504040851341,66.08333333333333,21.840156232097616,77.75,23.18029523014128,-9.0,2.0
2011-08-21 06:00:00,102.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,60.0,21.0,22.0,1012.0,2.68,0.0,0.0,0,0,1,47.0,85.0,96.0,13.0,50.833333333333336,7.0261416628676345,64.0,21.049724679693966,77.45833333333333,23.364743351555283,-7.0,2.0
2011-08-21 07:00:00,110.0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,61.0,20.0,21.0,1011.0,4.47,0.0,0.0,0,0,1,45.0,92.0,89.0,16.0,53.5,7.39594483484143,61.416666666666664,19.1142894350292,77.16666666666667,23.531046405281792,-6.0,0.0
2011-08-21 08:00:00,118.0,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,73.0,20.0,21.0,1012.0,1.79,0.0,0.0,1,0,0,44.0,99.0,120.0,29.0,58.333333333333336,9.201449161229121,59.25,15.621226817146455,76.66666666666667,23.484808534115132,-4.0,1.0
2011-08-21 09:00:00,107.0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,90.0,20.0,21.0,1012.0,2.68,0.0,0.0,1,0,0,54.0,97.0,124.0,36.0,64.33333333333333,15.435888917282474,58.666666666666664,14.144278209248233,77.25,23.64088205519868,-4.0,1.0
2011-08-21 10:00:00,92.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,92.0,19.0,20.0,1012.0,0.89,0.0,0.0,0,0,0,45.0,74.0,106.0,47.0,72.16666666666667,15.58738806428722,60.166666666666664,16.650598314848406,77.70833333333333,23.822676750025824,-3.0,0.0
2011-08-21 11:00:00,85.0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,105.0,19.0,19.0,1012.0,0.89,0.0,0.0,1,0,0,57.0,54.0,79.0,48.0,80.16666666666667,18.323936985994123,64.41666666666667,20.900014499052727,78.66666666666667,24.457001605597956,-3.0,0.0
2011-08-21 12:00:00,91.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,102.0,20.0,20.0,1012.0,1.78,0.0,0.0,1,0,0,60.0,47.0,85.0,42.0,87.16666666666667,17.057745063949195,69.0,22.68760174031801,78.91666666666667,24.671611333617644,-2.0,0.0
2011-08-21 13:00:00,100.0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,110.0,21.0,22.0,1012.0,0.89,0.0,0.0,0,0,0,61.0,45.0,92.0,49.0,95.33333333333333,13.351654079801602,74.41666666666667,24.14900085768043,79.79166666666667,25.40622855276539,1.0,1.0
2011-08-21 14:00:00,79.0,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,118.0,22.0,24.0,1012.0,1.78,0.0,0.0,0,0,0,73.0,44.0,99.0,45.0,102.83333333333333,10.666145820617801,80.58333333333333,25.105082184991133,79.70833333333333,25.271532646810915,3.0,0.0
2011-08-21 15:00:00,48.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,107.0,22.0,25.0,1012.0,1.79,0.0,0.0,0,1,0,90.0,54.0,97.0,17.0,105.66666666666667,8.640987597878066,85.0,24.66134258676574,79.0,24.191266839591865,4.0,0.0
2011-08-21 16:00:00,52.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,92.0,22.0,28.0,1011.0,0.89,0.0,0.0,0,0,0,92.0,45.0,74.0,0.0,105.66666666666667,8.640987597878066,88.91666666666667,21.223735997627205,78.41666666666667,23.675187280222563,8.0,-1.0
2011-08-21 17:00:00,69.0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,85.0,22.0,28.0,1011.0,1.79,0.0,0.0,0,0,1,105.0,57.0,54.0,-20.0,102.33333333333333,12.110601416390624,91.25,18.796155312868148,78.66666666666667,23.71326296779292,9.0,-1.0
2011-08-21 18:00:00,71.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,91.0,22.0,30.0,1010.0,1.79,0.0,0.0,0,0,0,102.0,60.0,47.0,-11.0,100.5,12.973048986264407,93.83333333333333,16.038778764059035,78.91666666666667,23.814348372478854,10.0,-2.0
2011-08-21 19:00:00,72.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,100.0,22.0,31.0,1010.0,1.79,0.0,0.0,0,0,1,110.0,61.0,45.0,-10.0,98.83333333333333,12.122980931548256,97.08333333333333,12.295293507039558,79.25,24.06016010644599,9.0,-2.0
2011-08-21 20:00:00,77.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,79.0,21.0,31.0,1009.0,5.81,0.0,0.0,0,0,1,118.0,73.0,44.0,-39.0,92.33333333333333,10.073066398405333,97.58333333333333,11.309355204940811,78.41666666666667,23.6898743121935,7.0,-3.0
2011-08-21 21:00:00,92.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,48.0,19.0,32.0,1008.0,11.62,0.0,0.0,0,0,1,107.0,90.0,54.0,-59.0,82.5,18.316659084014635,94.08333333333333,18.243097490848776,76.375,24.126140432607574,7.0,-4.0
2011-08-21 22:00:00,92.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,52.0,19.0,31.0,1008.0,16.54,0.0,0.0,0,0,1,92.0,92.0,45.0,-40.0,75.83333333333333,21.217131442932676,90.75,21.938446949259227,75.45833333333333,24.632921002216488,3.0,-3.0
2011-08-21 23:00:00,92.0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,69.0,21.0,30.0,1008.0,20.56,0.0,0.0,0,0,1,85.0,105.0,57.0,-16.0,73.16666666666667,20.836666400043036,87.75,22.271567687810716,76.08333333333333,24.252147671219873,2.0,-3.0
2011-08-22 00:00:00,104.0,0.0,1.0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,71.0,18.0,29.0,1008.0,25.48,0.0,0.0,0,0,1,91.0,102.0,60.0,-20.0,69.83333333333333,18.92529171946056,85.16666666666667,22.266294680253512,77.08333333333333,23.48341999140548,-1.0,-2.0
2011-08-22 01:00:00,106.0,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.4999999999999998,-0.8660254037844388,72.0,19.0,27.0,1009.0,28.61,0.0,0.0,0,0,1,100.0,110.0,61.0,-28.0,65.16666666666667,12.286849338487169,82.0,21.08424659658158,78.20833333333333,22.505997590336246,-4.0,-1.0
2011-08-22 02:00:00,120.0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.4999999999999998,-0.8660254037844388,77.0,21.0,24.0,1011.0,1.79,0.0,0.0,1,0,0,79.0,118.0,73.0,-2.0,64.83333333333333,11.856081421223564,78.58333333333333,17.783845239856284,79.58333333333333,21.300983171158087,-7.0,2.0
2011-08-22 03:00:00,127.0,0.7071067811865475,0.7071067811865476,0.0,1.0,-0.4999999999999998,-0.8660254037844388,92.0,21.0,24.0,1011.0,0.89,0.0,0.0,0,0,0,48.0,107.0,90.0,44.0,72.16666666666667,12.921558213570155,77.33333333333333,16.04727863268907,81.16666666666667,20.72105979047811,-8.0,3.0
2011-08-22 04:00:00,145.0,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.4999999999999998,-0.8660254037844388,92.0,21.0,25.0,1009.0,5.81,0.0,0.0,0,0,1,52.0,92.0,92.0,40.0,78.83333333333333,10.534071704079201,77.33333333333333,16.04727863268907,83.125,19.328538260932643,-6.0,1.0
2011-08-22 05:00:00,134.0,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.4999999999999998,-0.8660254037844388,92.0,20.0,23.0,1010.0,0.89,0.0,0.0,0,0,0,69.0,85.0,105.0,23.0,82.66666666666667,10.42433051407533,77.91666666666667,16.47288865396923,84.58333333333333,18.577491445450494,-7.0,2.0
2011-08-22 06:00:00,139.0,1.0,6.123233995736766e-17,0.0,1.0,-0.4999999999999998,-0.8660254037844388,104.0,21.0,22.0,1011.0,1.78,0.0,0.0,0,0,0,71.0,91.0,102.0,33.0,88.16666666666667,11.66904737614352,79.0,17.786613965666536,86.41666666666667,18.21350828527992,-7.0,3.0
2011-08-22 07:00:00,81.0,0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.4999999999999998,-0.8660254037844388,106.0,20.0,21.0,1010.0,1.79,0.0,0.0,0,0,1,72.0,100.0,110.0,34.0,93.83333333333333,10.438710009703398,79.5,18.500614240417388,88.29166666666667,17.79467230152975,-6.0,1.0
2011-08-22 08:00:00,53.0,0.8660254037844387,-0.49999999999999983,0.0,1.0,-0.4999999999999998,-0.8660254037844388,120.0,21.0,22.0,1010.0,4.92,0.0,0.0,0,0,1,77.0,79.0,118.0,43.0,101.0,11.296016997155014,82.91666666666667,21.87758642718147,90.25,18.606333657491543,-2.0,-1.0
2011-08-22 09:00:00,97.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.4999999999999998,-0.8660254037844388,127.0,20.0,21.0,1010.0,1.79,0.0,0.0,1,0,0,92.0,48.0,107.0,35.0,106.83333333333333,14.344569239495534,89.5,22.29757426676329,91.79166666666667,20.060732065766757,-3.0,-1.0
2011-08-22 10:00:00,94.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.4999999999999998,-0.8660254037844388,145.0,20.0,20.0,1010.0,0.89,0.0,0.0,0,0,0,92.0,52.0,92.0,53.0,115.66666666666667,18.95960618437739,97.25,24.162800108657002,94.0,22.813039749421506,-5.0,1.0
2011-08-22 11:00:00,99.0,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.4999999999999998,-0.8660254037844388,134.0,20.0,20.0,1010.0,1.78,0.0,0.0,0,0,0,92.0,69.0,85.0,42.0,122.66666666666667,15.995832790657737,102.66666666666667,24.536923320999545,95.20833333333333,24.1498567223521,-3.0,0.0
2011-08-22 12:00:00,110.0,1.2246467991473532e-16,-1.0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,139.0,19.0,20.0,1011.0,2.67,0.0,0.0,0,0,0,104.0,71.0,91.0,35.0,128.5,14.096098751073452,108.33333333333333,24.41062858426207,96.75,25.73147286208398,-2.0,0.0
2011-08-22 13:00:00,117.0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.4999999999999998,-0.8660254037844388,81.0,20.0,21.0,1011.0,1.79,0.0,0.0,0,1,0,106.0,72.0,100.0,-25.0,124.33333333333333,22.975349108700854,109.08333333333333,23.306098824647744,95.54166666666667,25.763099946252,0.0,1.0
2011-08-22 14:00:00,114.0,-0.4999999999999998,-0.8660254037844388,0.0,1.0,-0.4999999999999998,-0.8660254037844388,53.0,20.0,24.0,1012.0,0.89,0.0,0.0,0,0,0,120.0,77.0,79.0,-67.0,113.16666666666667,37.31174971328309,107.08333333333333,27.04023377162718,92.83333333333333,26.69907451036711,2.0,2.0
2011-08-22 15:00:00,92.0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.4999999999999998,-0.8660254037844388,97.0,20.0,25.0,1012.0,1.79,0.0,0.0,0,1,0,127.0,92.0,48.0,-30.0,108.16666666666667,37.096720430068764,107.5,26.82434443831683,92.41666666666667,26.54596778791633,4.0,2.0
2011-08-22 16:00:00,74.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.4999999999999998,-0.8660254037844388,94.0,20.0,27.0,1012.0,0.89,0.0,0.0,0,0,0,145.0,92.0,52.0,-51.0,99.66666666666667,32.53101084606318,107.66666666666667,26.725314296419956,92.5,26.547742063980547,7.0,2.0
2011-08-22 17:00:00,81.0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.4999999999999998,-0.8660254037844388,99.0,19.0,29.0,1012.0,1.78,0.0,0.0,0,0,0,134.0,92.0,69.0,-35.0,93.83333333333333,27.960090605480527,108.25,26.4270006553216,93.08333333333333,26.52958425191959,9.0,2.0
2011-08-22 18:00:00,98.0,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.4999999999999998,-0.8660254037844388,110.0,20.0,30.0,1011.0,3.57,0.0,0.0,0,0,0,139.0,104.0,71.0,-29.0,89.0,19.949937343260345,108.75,26.39602242763111,93.875,26.747307869407337,10.0,0.0
2011-08-22 19:00:00,120.0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.4999999999999998,-0.8660254037844388,117.0,19.0,30.0,1011.0,5.36,0.0,0.0,0,0,0,81.0,106.0,72.0,36.0,95.0,22.333830840230114,109.66666666666667,26.482698754721692,94.58333333333333,27.138800503220722,9.0,0.0
2011-08-22 20:00:00,113.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.4999999999999998,-0.8660254037844388,114.0,19.0,31.0,1010.0,3.13,0.0,0.0,0,0,1,53.0,120.0,77.0,61.0,105.16666666666667,9.703951085340492,109.16666666666667,26.326044253943863,96.04166666666667,27.20530505597017,7.0,-2.0
2011-08-22 21:00:00,104.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.4999999999999998,-0.8660254037844388,92.0,17.0,30.0,1010.0,7.15,0.0,0.0,0,0,1,97.0,127.0,92.0,-5.0,104.33333333333333,10.708252269473338,106.25,26.10860185665054,97.875,25.23853592529021,5.0,-2.0
2011-08-22 22:00:00,104.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.4999999999999998,-0.8660254037844388,74.0,17.0,30.0,1010.0,11.17,0.0,0.0,0,0,1,94.0,145.0,92.0,-20.0,101.0,16.248076809272355,100.33333333333333,24.525805828048902,98.79166666666667,23.861883679911234,3.0,-2.0
2011-08-22 23:00:00,104.0,-0.25881904510252157,0.9659258262890681,0.0,1.0,-0.4999999999999998,-0.8660254037844388,81.0,17.0,29.0,1010.0,15.19,0.0,0.0,0,0,1,99.0,134.0,92.0,-18.0,98.0,18.2318402801257,95.91666666666667,22.609162797950948,99.29166666666667,23.33029224488787,0.0,-2.0
2011-08-23 00:00:00,130.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,98.0,18.0,28.0,1011.0,18.32,0.0,0.0,0,0,1,110.0,139.0,104.0,-12.0,96.0,17.285832349065924,92.5,18.168404142657007,100.41666666666667,22.54448099177262,-2.0,0.0
2011-08-23 01:00:00,130.0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,120.0,18.0,26.0,1012.0,20.11,0.0,0.0,0,0,1,117.0,81.0,106.0,3.0,96.5,18.041618552669103,95.75,19.37254383258588,102.41666666666667,22.037353006570985,-4.0,1.0
2011-08-23 02:00:00,130.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,113.0,20.0,23.0,1011.0,0.89,0.0,0.0,0,0,0,114.0,53.0,120.0,-1.0,96.33333333333333,17.85123711866157,100.75,14.454473984957872,103.91666666666667,21.449468761368408,-8.0,1.0
2011-08-23 03:00:00,130.0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,104.0,19.0,27.0,1011.0,4.02,0.0,0.0,0,0,0,92.0,97.0,127.0,12.0,98.33333333333333,17.94064287216823,101.33333333333333,14.430607202832105,104.41666666666667,21.29894193466482,-3.0,1.0
2011-08-23 04:00:00,130.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,104.0,20.0,24.0,1012.0,4.91,0.0,0.0,0,0,0,74.0,94.0,145.0,30.0,103.33333333333333,13.411437904515717,102.16666666666667,14.256311733489476,104.91666666666667,21.135004277196,-6.0,2.0
2011-08-23 05:00:00,130.0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,104.0,20.0,23.0,1012.0,5.8,0.0,0.0,0,0,0,81.0,99.0,134.0,23.0,107.16666666666667,7.909909396869291,102.58333333333333,14.228386053835306,105.41666666666667,20.957341074848404,-6.0,2.0
2011-08-23 06:00:00,130.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,130.0,21.0,22.0,1012.0,1.79,0.0,0.0,1,0,0,98.0,110.0,139.0,32.0,112.5,10.765686229870097,104.25,16.209565077447483,106.5,21.54469570552043,-6.0,1.0
2011-08-25 00:00:00,87.0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,94.0,20.0,27.0,1010.0,16.99,0.0,0.0,0,0,1,134.0,92.0,92.0,-40.0,100.0,16.248076809271918,111.44444444444444,21.47737827989668,102.9375,18.58124053985595,-1.0,-2.0
2011-08-25 04:00:00,97.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,115.0,20.0,21.0,1013.0,1.79,0.0,0.0,1,0,0,87.0,137.0,92.0,28.0,94.66666666666667,17.01371995380983,104.33333333333333,20.698411591816466,101.65,18.779257874468268,-7.0,3.0
2011-08-25 05:00:00,103.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,96.0,20.0,21.0,1013.0,0.89,0.0,0.0,0,0,0,88.0,132.0,92.0,8.0,96.0,16.69730517179344,101.33333333333333,18.850287354131588,101.38095238095238,18.345234232563193,-7.0,3.0
2011-08-25 06:00:00,111.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,87.0,19.0,20.0,1013.0,1.79,0.0,0.0,0,1,0,94.0,134.0,92.0,-7.0,94.83333333333333,17.10458028326526,97.41666666666667,16.132735400890684,101.14285714285714,18.50482562545675,-7.0,3.0
2011-08-25 10:00:00,106.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,97.0,20.0,21.0,1013.0,3.58,0.0,0.0,0,0,1,115.0,87.0,137.0,-18.0,94.66666666666667,4.131182235954583,94.66666666666667,11.803954139750516,101.95238095238095,18.180968594868883,0.0,0.0
2011-08-25 11:00:00,91.0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,103.0,20.0,21.0,1013.0,5.37,0.0,0.0,0,0,1,96.0,88.0,132.0,7.0,95.83333333333333,5.382068994974584,95.91666666666667,11.827997089597002,102.47619047619048,18.037791016693102,0.0,0.0
